epoch,train_loss,train_bce,train_mono,train_gs,train_kl,train_epoch_seconds,train_throughput,val_auc,val_acc,val_rmse,lr,peak_mem_gb
1,0.44411,0.44242,0.0,0.00413,12.77239,369.7146,9528.78513,0.79055,0.81696,0.36278,0.001,7.166
2,0.42213,0.42091,0.0,0.00412,8.09946,365.08264,9649.6809,0.79912,0.8207,0.35953,0.001,7.166
3,0.41282,0.41202,0.0,0.00312,4.90244,365.9556,9626.66233,0.80296,0.82212,0.35759,0.001,7.168
4,0.41304,0.41179,0.0,0.00445,8.10238,361.48465,9745.7279,0.79758,0.82035,0.35937,0.001,7.166
5,0.41149,0.41015,0.0,0.00452,8.93885,383.94808,9175.53999,0.80128,0.82198,0.35774,0.001,7.168
6,0.41447,0.41284,0.0,0.00534,10.97965,354.17455,9946.87798,0.79366,0.81953,0.3626,0.0005,7.166
7,0.41012,0.40905,0.0,0.00332,7.40875,358.48681,9827.22617,0.79972,0.82151,0.35839,0.0005,7.168
8,0.40692,0.40606,0.0,0.00283,5.75109,364.12998,9674.92695,0.80269,0.82285,0.35688,0.0005,7.166
9,0.40768,0.40662,0.0,0.00313,7.44179,367.67435,9581.66093,0.80005,0.82127,0.35812,0.00025,7.168
10,0.40673,0.40582,0.0,0.00288,6.13179,426.10427,8267.76742,0.80248,0.82286,0.35686,0.00025,7.166
11,0.40599,0.40509,0.0,0.00292,6.01911,362.63439,9714.82882,0.80348,0.82293,0.35655,0.00025,7.168
12,0.40579,0.40503,0.0,0.00291,4.70385,363.27989,9697.56686,0.79927,0.82186,0.35796,0.00025,7.166
13,0.40499,0.40408,0.0,0.00317,5.89301,360.51671,9771.89385,0.8036,0.82317,0.35646,0.00025,7.168
14,0.40365,0.40297,0.0,0.00259,4.18305,418.35726,8420.86728,0.804,0.8228,0.35668,0.00025,7.166
15,0.40344,0.40265,0.0,0.0028,5.08268,357.38191,9857.60853,0.80439,0.82324,0.35623,0.00025,7.168
16,0.40421,0.40334,0.0,0.00302,5.68374,367.94669,9574.56895,0.80325,0.82328,0.35649,0.00025,7.166
17,0.40297,0.40216,0.0,0.00292,5.25422,357.94683,9842.05123,0.80558,0.82408,0.35566,0.00025,7.168
18,0.4025,0.40155,0.0,0.00325,6.26987,372.89349,9447.55287,0.8051,0.82361,0.35587,0.00025,7.166
19,0.40254,0.40165,0.0,0.00328,5.534,398.03142,8850.88679,0.80552,0.82367,0.3557,0.00025,7.168
20,0.40256,0.40156,0.0,0.00341,6.6124,362.39505,9721.24486,0.8044,0.82356,0.35609,0.000125,7.166
21,0.40303,0.4019,0.0,0.00362,7.67125,366.28469,9618.01317,0.80423,0.82355,0.35609,0.000125,7.168
22,0.40247,0.40148,0.0,0.0035,6.45301,367.03686,9598.30297,0.80382,0.82342,0.35618,0.000125,7.166
23,0.40382,0.40259,0.0,0.00419,8.10005,365.45861,9639.75376,0.80418,0.82324,0.35618,6.25e-05,7.168
24,0.40246,0.40128,0.0,0.00392,7.82275,447.98542,7863.94117,0.80437,0.82353,0.35597,6.25e-05,7.166
25,0.40196,0.40081,0.0,0.00386,7.67932,360.6813,9767.43459,0.80553,0.82384,0.3556,6.25e-05,7.168
26,0.40177,0.4006,0.0,0.00383,7.89373,370.80845,9500.67603,0.80599,0.82415,0.35544,6.25e-05,7.166
27,0.40183,0.40055,0.0,0.00409,8.67757,352.48578,9994.53365,0.80577,0.82404,0.35553,6.25e-05,7.168
28,0.40173,0.40049,0.0,0.00387,8.50386,360.80728,9764.02404,0.80647,0.8239,0.35534,6.25e-05,7.166
29,0.40183,0.40054,0.0,0.0039,8.93423,402.944,8742.97909,0.80536,0.82375,0.35572,6.25e-05,7.168
30,0.40212,0.40074,0.0,0.00408,9.68246,366.93682,9600.91993,0.80603,0.82388,0.35546,6.25e-05,7.166
31,0.40169,0.40039,0.0,0.004,9.01639,361.71358,9739.55961,0.80595,0.82407,0.35549,3.125e-05,7.168
32,0.40152,0.40021,0.0,0.00384,9.2445,368.5167,9559.75933,0.80576,0.82399,0.35553,3.125e-05,7.166
33,0.40166,0.40033,0.0,0.00394,9.42623,405.58863,8685.97088,0.80589,0.82395,0.35547,3.125e-05,7.168
34,0.40147,0.40021,0.0,0.00379,8.86679,369.31413,9539.11777,0.80611,0.82398,0.35539,1.5625e-05,7.166
35,0.40145,0.40022,0.0,0.00368,8.56278,367.47292,9586.9132,0.80592,0.82384,0.35549,1.5625e-05,7.168
36,0.40145,0.40024,0.0,0.00365,8.46094,371.06431,9494.12516,0.80601,0.82394,0.35546,1.5625e-05,7.166
37,0.40162,0.40035,0.0,0.00386,8.88342,363.26947,9697.84487,0.80564,0.82383,0.35559,7.8125e-06,7.168
38,0.40163,0.40035,0.0,0.00383,8.95954,437.3745,8054.72436,0.8058,0.8239,0.35553,7.8125e-06,7.166
