epoch,train_loss,train_bce,train_mono,train_gs,train_kl,train_epoch_seconds,train_throughput,val_auc,val_acc,val_rmse,lr,peak_mem_gb
1,0.55447,0.55143,0.0,0.00184,28.58049,366.78419,4652.68147,0.7334,0.73168,0.42503,0.001,6.994
2,0.54241,0.53808,1e-05,0.00504,38.27884,348.64923,4894.69029,0.73069,0.73081,0.42595,0.001,6.994
3,0.54094,0.53694,0.0,0.00494,35.11586,359.9621,4740.86026,0.74269,0.73488,0.42215,0.001,6.994
4,0.54128,0.53693,0.0,0.00646,37.04588,314.46408,5426.78841,0.73091,0.73097,0.42534,0.001,6.994
5,0.54005,0.53847,1e-05,0.00222,13.55991,437.63758,3899.4138,0.73123,0.73097,0.42523,0.001,6.994
6,0.53882,0.53585,0.0,0.00363,26.08337,349.98325,4876.03338,0.74507,0.73579,0.42118,0.001,6.994
7,0.53875,0.5332,1e-05,0.01477,40.70642,379.1094,4501.41827,0.74055,0.73314,0.42276,0.001,6.994
8,0.53428,0.52694,1e-05,0.0203,53.14129,313.5845,5442.01007,0.75484,0.73933,0.41798,0.001,6.994
9,0.5338,0.52824,0.0,0.01616,39.43165,309.32596,5516.93109,0.73139,0.73133,0.42509,0.001,6.994
10,0.53952,0.53709,0.0,0.00598,18.31228,314.01698,5434.51512,0.73143,0.7317,0.42505,0.001,6.994
11,0.53989,0.53535,0.0,0.01111,34.25665,315.96091,5401.07948,0.75635,0.73867,0.41771,0.001,6.994
12,0.52464,0.52033,0.0,0.01826,24.84806,344.08401,4959.63173,0.76576,0.74701,0.41354,0.001,6.994
13,0.51598,0.5134,0.0,0.0126,13.13972,316.51581,5391.61058,0.76686,0.74785,0.41305,0.001,6.994
14,0.51602,0.51391,0.0,0.01058,10.57236,314.25007,5430.48412,0.76227,0.74317,0.41551,0.001,6.994
15,0.51839,0.515,0.0,0.0131,20.83945,321.93503,5300.85214,0.76909,0.74966,0.41227,0.001,6.994
16,0.51231,0.51029,0.0,0.0091,11.17876,318.08188,5365.06517,0.77037,0.75019,0.4116,0.001,6.994
17,0.51808,0.51569,0.0,0.0089,14.99613,314.77273,5421.46702,0.7557,0.74006,0.41751,0.001,6.994
18,0.51673,0.51453,0.0,0.01034,11.59796,381.22907,4476.38995,0.76807,0.74883,0.4125,0.001,6.994
19,0.51909,0.5163,0.0,0.00948,18.43254,317.27915,5378.63896,0.76054,0.74398,0.41561,0.0005,6.994
20,0.52024,0.51734,0.0,0.01115,17.81396,312.06657,5468.48066,0.76431,0.74511,0.41425,0.0005,6.994
21,0.52086,0.5181,0.0,0.01547,12.13879,318.49897,5358.03928,0.75696,0.74321,0.41688,0.0005,6.994
22,0.52251,0.51985,0.0,0.01241,14.14835,317.92074,5367.78442,0.73469,0.73163,0.42422,0.00025,6.994
23,0.53575,0.53349,0.0,0.00847,14.16725,346.88422,4919.59532,0.74052,0.73377,0.42254,0.00025,6.994
24,0.52544,0.52336,0.0,0.00837,12.42357,316.00387,5400.34525,0.76449,0.74522,0.41441,0.00025,6.994
25,0.51491,0.51292,0.0,0.00868,11.22724,316.56791,5390.7233,0.76839,0.74906,0.41252,0.000125,6.994
26,0.51295,0.51092,0.0,0.00935,10.97745,315.66022,5406.2244,0.7694,0.74993,0.412,0.000125,6.994
