epoch,train_loss,train_bce,train_mono,train_gs,train_kl,train_epoch_seconds,train_throughput,val_auc,val_acc,val_rmse,lr,peak_mem_gb
1,0.55313,0.54986,1e-05,0.00192,30.79818,319.40783,5356.41226,0.74393,0.73673,0.421,0.001,6.994
2,0.53805,0.53473,0.0,0.00384,29.36375,327.6754,5221.26475,0.74252,0.73596,0.42131,0.001,6.994
3,0.53611,0.53277,0.0,0.00725,26.11346,319.12062,5361.23308,0.75276,0.74111,0.41784,0.001,6.994
4,0.53649,0.53175,1e-05,0.01512,32.24238,425.02316,4025.38067,0.7445,0.73623,0.42066,0.001,6.994
5,0.53311,0.52941,0.0,0.01118,25.72874,345.45767,4952.5026,0.75089,0.74069,0.41849,0.001,6.994
6,0.53189,0.52781,0.0,0.01375,27.07868,371.8657,4600.80071,0.75118,0.74085,0.41816,0.0005,6.994
7,0.52787,0.52291,0.0,0.01595,33.71165,316.44864,5406.5014,0.75784,0.74504,0.41557,0.0005,6.994
8,0.52056,0.51669,0.0,0.01198,26.78561,317.77507,5383.93407,0.75863,0.74382,0.41571,0.0005,6.994
9,0.52041,0.51546,0.0,0.01318,36.35062,321.6293,5319.41581,0.76626,0.74967,0.4125,0.0005,6.994
10,0.5219,0.51782,0.0,0.0079,32.8835,355.39207,4814.06357,0.76684,0.74904,0.41233,0.0005,6.994
11,0.5251,0.52222,0.0,0.00908,19.68825,350.10152,4886.81118,0.73475,0.73345,0.42328,0.0005,6.994
12,0.53989,0.53798,0.0,0.00662,12.41762,316.59819,5403.94754,0.73453,0.73335,0.42366,0.0005,6.994
13,0.54153,0.53834,0.0,0.00759,24.27318,328.31866,5211.03493,0.73554,0.73326,0.42303,0.00025,6.994
14,0.5394,0.53743,0.0,0.00685,12.90313,368.02966,4648.7557,0.73596,0.73339,0.42293,0.00025,6.994
15,0.53888,0.53716,0.0,0.00644,10.79009,459.10948,3726.51853,0.73602,0.7336,0.42291,0.00025,6.994
16,0.53758,0.53613,0.0,0.00604,8.40932,323.81911,5283.44366,0.74,0.73445,0.42183,0.000125,6.994
17,0.53366,0.53241,0.0,0.00531,7.11804,348.0078,4916.21165,0.75096,0.73857,0.41845,0.000125,6.994
18,0.527,0.52515,0.0,0.00792,10.58628,396.38724,4316.18331,0.75807,0.7433,0.41581,0.000125,6.994
19,0.52305,0.52082,0.0,0.00876,13.55878,586.53885,2916.90825,0.76235,0.74555,0.41421,6.25e-05,6.994
20,0.52069,0.51846,0.0,0.00858,13.72183,427.66552,4000.50959,0.7632,0.74636,0.41391,6.25e-05,6.994
