epoch,train_loss,train_bce,train_mono,train_gs,train_kl,train_epoch_seconds,train_throughput,val_auc,val_acc,val_rmse,lr,peak_mem_gb
1,0.44503,0.44322,0.0,0.00349,14.52931,447.25137,7871.60698,0.7841,0.81334,0.36644,0.001,7.166
2,0.41974,0.41866,0.0,0.00251,8.32372,378.32099,9305.82,0.80227,0.81979,0.36015,0.001,7.166
3,0.41472,0.41373,0.0,0.0035,6.39269,358.85909,9810.49977,0.80173,0.81952,0.36039,0.001,7.166
4,0.41416,0.41286,0.0,0.00489,8.04192,423.9116,8305.00268,0.80411,0.82077,0.3587,0.001,7.166
5,0.41051,0.40914,0.0,0.00541,8.34411,363.97229,9672.67857,0.80266,0.82055,0.35914,0.001,7.166
6,0.4127,0.41099,0.0,0.00571,11.42734,435.0532,8092.31376,0.80477,0.81943,0.35911,0.001,7.166
7,0.40863,0.40728,0.0,0.00517,8.34835,381.12517,9237.35115,0.80668,0.82223,0.35724,0.001,7.166
8,0.40728,0.40597,0.0,0.00407,8.95902,390.96995,9004.75093,0.80833,0.82295,0.35659,0.001,7.166
9,0.40476,0.40374,0.0,0.00307,7.1861,364.26739,9664.84263,0.80792,0.82277,0.35672,0.001,7.166
10,0.40352,0.40264,0.0,0.00293,5.87707,405.39391,8684.36081,0.80978,0.82273,0.35626,0.001,7.166
11,0.40408,0.40301,0.0,0.00319,7.48582,372.03409,9463.07625,0.80955,0.82306,0.35615,0.001,7.166
12,0.40344,0.40245,0.0,0.00281,7.10582,363.44706,9686.65694,0.80702,0.82184,0.35708,0.001,7.166
13,0.40928,0.40796,0.0,0.00392,9.3427,364.55903,9657.11097,0.80775,0.82273,0.35667,0.0005,7.166
14,0.40235,0.4014,0.0,0.00332,6.13989,479.51262,7342.0112,0.80865,0.82225,0.35666,0.0005,7.166
15,0.40173,0.40081,0.0,0.00302,6.24936,442.23811,7960.84037,0.80924,0.82269,0.3563,0.0005,7.166
16,0.40048,0.39967,0.0,0.00265,5.40357,368.54918,9552.55688,0.80971,0.82324,0.35586,0.00025,7.166
17,0.40018,0.39933,0.0,0.00257,5.90777,360.70586,9760.27128,0.81085,0.82329,0.35564,0.00025,7.166
18,0.40055,0.39946,0.0,0.00271,8.16956,362.67674,9707.2312,0.81126,0.82334,0.35552,0.00025,7.166
19,0.39909,0.39827,0.0,0.00244,5.73753,397.53014,8856.15107,0.81087,0.82366,0.35548,0.00025,7.166
20,0.39942,0.39864,0.0,0.00234,5.43179,356.38432,9878.62487,0.81154,0.82395,0.35518,0.00025,7.166
21,0.39864,0.39789,0.0,0.00224,5.28443,367.33491,9584.13402,0.81197,0.82396,0.35509,0.00025,7.166
22,0.39836,0.39765,0.0,0.00221,4.89819,373.44698,9427.27409,0.81191,0.82403,0.35504,0.00025,7.166
23,0.39846,0.39764,0.0,0.00236,5.8186,370.1016,9512.48804,0.81101,0.82389,0.35528,0.00025,7.166
24,0.39803,0.39727,0.0,0.00222,5.38908,511.58016,6881.78958,0.81137,0.82383,0.35536,0.000125,7.166
25,0.3978,0.39703,0.0,0.00235,5.39278,499.29618,7051.09945,0.81188,0.824,0.35508,0.000125,7.166
26,0.39759,0.39685,0.0,0.0023,5.02716,413.46801,8514.77488,0.81222,0.8241,0.35496,0.000125,7.166
27,0.39733,0.39662,0.0,0.00232,4.79583,426.10214,8262.30773,0.81213,0.82406,0.35506,0.000125,7.166
28,0.3974,0.39664,0.0,0.0023,5.27197,519.95764,6770.91116,0.8125,0.82427,0.35488,0.000125,7.166
29,0.39716,0.39646,0.0,0.00215,4.88052,409.04517,8606.84157,0.81245,0.82435,0.35482,0.000125,7.166
30,0.39719,0.39649,0.0,0.00223,4.78014,366.24894,9612.55207,0.81256,0.82394,0.35507,0.000125,7.166
31,0.39749,0.39681,0.0,0.00214,4.69565,352.65275,9983.15488,0.81228,0.8241,0.35489,6.25e-05,7.166
32,0.3969,0.39626,0.0,0.00209,4.28763,356.9451,9863.10489,0.81279,0.82453,0.35465,6.25e-05,7.166
33,0.39684,0.39615,0.0,0.00215,4.76474,410.50461,8576.24232,0.81268,0.82458,0.35472,6.25e-05,7.166
34,0.39681,0.39614,0.0,0.00215,4.60087,361.97622,9726.01723,0.81264,0.82453,0.35476,6.25e-05,7.166
35,0.39688,0.39617,0.0,0.00229,4.79806,357.11995,9858.27591,0.81267,0.82452,0.35473,3.125e-05,7.166
36,0.39662,0.39591,0.0,0.00223,4.87527,363.23837,9692.22232,0.81271,0.82459,0.35472,3.125e-05,7.166
37,0.39651,0.39579,0.0,0.00225,4.93347,356.96374,9862.58991,0.8127,0.82459,0.3547,3.125e-05,7.166
38,0.39656,0.39583,0.0,0.00224,5.08684,381.16805,9236.31183,0.81259,0.82455,0.35478,1.5625e-05,7.166
39,0.39637,0.39565,0.0,0.00227,4.99186,358.58033,9818.12642,0.81257,0.8245,0.35478,1.5625e-05,7.166
40,0.39638,0.39565,0.0,0.00231,5.02902,369.59304,9525.57707,0.81265,0.82453,0.35478,1.5625e-05,7.166
41,0.39641,0.39568,0.0,0.00226,5.09586,364.69067,9653.62508,0.81253,0.82447,0.35482,7.8125e-06,7.166
42,0.39641,0.39568,0.0,0.00231,5.06332,421.44848,8353.54071,0.8127,0.82456,0.35474,7.8125e-06,7.166
